"ITTER107","Regione della sede didattica","TIPO_DATO6","Tipo dato","NATGIUR","Tipo Ateneo","SEXISTAT1","Sesso","TIPCORSOLAUREA","Tipologia di corso di laurea","AREADIDATTICA","Gruppo di corsi di laurea","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITD4","Friuli-Venezia Giulia","18","laureati","1","pubblica","1","maschi","9999","totale","7","gruppo agrario                             ","2016","2016",172,,
"ITD4","Friuli-Venezia Giulia","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2007","2007",73,,
"ITD4","Friuli-Venezia Giulia","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2008","2008",67,,
"ITD4","Friuli-Venezia Giulia","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2009","2009",58,,
"ITD4","Friuli-Venezia Giulia","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2010","2010",48,,
"ITD4","Friuli-Venezia Giulia","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2011","2011",66,,
"ITD4","Friuli-Venezia Giulia","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2012","2012",81,,
"ITD4","Friuli-Venezia Giulia","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2013","2013",91,,
"ITD4","Friuli-Venezia Giulia","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2014","2014",87,,
"ITD4","Friuli-Venezia Giulia","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2015","2015",113,,
"ITD4","Friuli-Venezia Giulia","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2016","2016",136,,
"ITD4","Friuli-Venezia Giulia","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2007","2007",82,,
"ITD4","Friuli-Venezia Giulia","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2008","2008",84,,
"ITD4","Friuli-Venezia Giulia","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2009","2009",72,,
"ITD4","Friuli-Venezia Giulia","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2010","2010",66,,
"ITD4","Friuli-Venezia Giulia","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2011","2011",93,,
"ITD4","Friuli-Venezia Giulia","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2012","2012",101,,
"ITD4","Friuli-Venezia Giulia","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2013","2013",121,,
"ITD4","Friuli-Venezia Giulia","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2014","2014",93,,
"ITD4","Friuli-Venezia Giulia","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2015","2015",138,,
"ITD4","Friuli-Venezia Giulia","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2016","2016",172,,
"ITD4","Friuli-Venezia Giulia","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2007","2007",73,,
"ITD4","Friuli-Venezia Giulia","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2008","2008",67,,
"ITD4","Friuli-Venezia Giulia","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2009","2009",58,,
"ITD4","Friuli-Venezia Giulia","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2010","2010",48,,
"ITD4","Friuli-Venezia Giulia","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2011","2011",66,,
"ITD4","Friuli-Venezia Giulia","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2012","2012",81,,
"ITD4","Friuli-Venezia Giulia","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2013","2013",91,,
"ITD4","Friuli-Venezia Giulia","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2014","2014",87,,
"ITD4","Friuli-Venezia Giulia","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2015","2015",113,,
"ITD4","Friuli-Venezia Giulia","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2016","2016",136,,
"ITD5","Emilia-Romagna","18","laureati","1","pubblica","1","maschi","9999","totale","7","gruppo agrario                             ","2007","2007",357,,
"ITD5","Emilia-Romagna","18","laureati","1","pubblica","1","maschi","9999","totale","7","gruppo agrario                             ","2008","2008",349,,
"ITD5","Emilia-Romagna","18","laureati","1","pubblica","1","maschi","9999","totale","7","gruppo agrario                             ","2009","2009",344,,
"ITD5","Emilia-Romagna","18","laureati","1","pubblica","1","maschi","9999","totale","7","gruppo agrario                             ","2010","2010",335,,
"ITD5","Emilia-Romagna","18","laureati","1","pubblica","1","maschi","9999","totale","7","gruppo agrario                             ","2011","2011",296,,
"ITD5","Emilia-Romagna","18","laureati","1","pubblica","1","maschi","9999","totale","7","gruppo agrario                             ","2012","2012",356,,
"ITD5","Emilia-Romagna","18","laureati","1","pubblica","1","maschi","9999","totale","7","gruppo agrario                             ","2013","2013",351,,
"ITD5","Emilia-Romagna","18","laureati","1","pubblica","1","maschi","9999","totale","7","gruppo agrario                             ","2014","2014",395,,
"ITD5","Emilia-Romagna","18","laureati","1","pubblica","1","maschi","9999","totale","7","gruppo agrario                             ","2015","2015",457,,
"ITD5","Emilia-Romagna","18","laureati","1","pubblica","1","maschi","9999","totale","7","gruppo agrario                             ","2016","2016",534,,
"ITD5","Emilia-Romagna","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2007","2007",353,,
"ITD5","Emilia-Romagna","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2008","2008",330,,
"ITD5","Emilia-Romagna","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2009","2009",302,,
"ITD5","Emilia-Romagna","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2010","2010",361,,
"ITD5","Emilia-Romagna","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2011","2011",355,,
"ITD5","Emilia-Romagna","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2012","2012",349,,
"ITD5","Emilia-Romagna","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2013","2013",413,,
"ITD5","Emilia-Romagna","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2014","2014",438,,
"ITD5","Emilia-Romagna","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2015","2015",510,,
"ITD5","Emilia-Romagna","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2016","2016",581,,
"ITD5","Emilia-Romagna","18","laureati","2","privata","1","maschi","9999","totale","7","gruppo agrario                             ","2007","2007",77,,
"ITD5","Emilia-Romagna","18","laureati","2","privata","1","maschi","9999","totale","7","gruppo agrario                             ","2008","2008",55,,
"ITD5","Emilia-Romagna","18","laureati","2","privata","1","maschi","9999","totale","7","gruppo agrario                             ","2009","2009",52,,
"ITD5","Emilia-Romagna","18","laureati","2","privata","1","maschi","9999","totale","7","gruppo agrario                             ","2010","2010",43,,
"ITD5","Emilia-Romagna","18","laureati","2","privata","1","maschi","9999","totale","7","gruppo agrario                             ","2011","2011",70,,
"ITD5","Emilia-Romagna","18","laureati","2","privata","1","maschi","9999","totale","7","gruppo agrario                             ","2012","2012",51,,
"ITD5","Emilia-Romagna","18","laureati","2","privata","1","maschi","9999","totale","7","gruppo agrario                             ","2013","2013",60,,
"ITD5","Emilia-Romagna","18","laureati","2","privata","1","maschi","9999","totale","7","gruppo agrario                             ","2014","2014",65,,
"ITD5","Emilia-Romagna","18","laureati","2","privata","1","maschi","9999","totale","7","gruppo agrario                             ","2015","2015",42,,
"ITD5","Emilia-Romagna","18","laureati","2","privata","1","maschi","9999","totale","7","gruppo agrario                             ","2016","2016",76,,
"ITD5","Emilia-Romagna","18","laureati","2","privata","2","femmine","9999","totale","7","gruppo agrario                             ","2007","2007",27,,
"ITD5","Emilia-Romagna","18","laureati","2","privata","2","femmine","9999","totale","7","gruppo agrario                             ","2008","2008",38,,
"ITD5","Emilia-Romagna","18","laureati","2","privata","2","femmine","9999","totale","7","gruppo agrario                             ","2009","2009",26,,
"ITD5","Emilia-Romagna","18","laureati","2","privata","2","femmine","9999","totale","7","gruppo agrario                             ","2010","2010",22,,
"ITD5","Emilia-Romagna","18","laureati","2","privata","2","femmine","9999","totale","7","gruppo agrario                             ","2011","2011",61,,
"ITD5","Emilia-Romagna","18","laureati","2","privata","2","femmine","9999","totale","7","gruppo agrario                             ","2012","2012",26,,
"ITD5","Emilia-Romagna","18","laureati","2","privata","2","femmine","9999","totale","7","gruppo agrario                             ","2013","2013",36,,
"ITD5","Emilia-Romagna","18","laureati","2","privata","2","femmine","9999","totale","7","gruppo agrario                             ","2014","2014",35,,
"ITD5","Emilia-Romagna","18","laureati","2","privata","2","femmine","9999","totale","7","gruppo agrario                             ","2015","2015",23,,
"ITD5","Emilia-Romagna","18","laureati","2","privata","2","femmine","9999","totale","7","gruppo agrario                             ","2016","2016",61,,
"ITD5","Emilia-Romagna","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2007","2007",434,,
"ITD5","Emilia-Romagna","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2008","2008",404,,
"ITD5","Emilia-Romagna","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2009","2009",396,,
"ITD5","Emilia-Romagna","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2010","2010",378,,
"ITD5","Emilia-Romagna","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2011","2011",366,,
"ITD5","Emilia-Romagna","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2012","2012",407,,
"ITD5","Emilia-Romagna","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2013","2013",411,,
"ITD5","Emilia-Romagna","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2014","2014",460,,
"ITD5","Emilia-Romagna","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2015","2015",499,,
"ITD5","Emilia-Romagna","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2016","2016",610,,
"ITD5","Emilia-Romagna","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2007","2007",380,,
"ITD5","Emilia-Romagna","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2008","2008",368,,
"ITD5","Emilia-Romagna","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2009","2009",328,,
"ITD5","Emilia-Romagna","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2010","2010",383,,
"ITD5","Emilia-Romagna","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2011","2011",416,,
"ITD5","Emilia-Romagna","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2012","2012",375,,
"ITD5","Emilia-Romagna","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2013","2013",449,,
"ITD5","Emilia-Romagna","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2014","2014",473,,
"ITD5","Emilia-Romagna","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2015","2015",533,,
"ITD5","Emilia-Romagna","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2016","2016",642,,
"ITE","Centro","18","laureati","1","pubblica","1","maschi","9999","totale","7","gruppo agrario                             ","2007","2007",628,,
"ITE","Centro","18","laureati","1","pubblica","1","maschi","9999","totale","7","gruppo agrario                             ","2008","2008",639,,
"ITE","Centro","18","laureati","1","pubblica","1","maschi","9999","totale","7","gruppo agrario                             ","2009","2009",576,,
"ITE","Centro","18","laureati","1","pubblica","1","maschi","9999","totale","7","gruppo agrario                             ","2010","2010",591,,
"ITE","Centro","18","laureati","1","pubblica","1","maschi","9999","totale","7","gruppo agrario                             ","2011","2011",604,,
"ITE","Centro","18","laureati","1","pubblica","1","maschi","9999","totale","7","gruppo agrario                             ","2012","2012",621,,
"ITE","Centro","18","laureati","1","pubblica","1","maschi","9999","totale","7","gruppo agrario                             ","2013","2013",548,,
"ITE","Centro","18","laureati","1","pubblica","1","maschi","9999","totale","7","gruppo agrario                             ","2014","2014",572,,
"ITE","Centro","18","laureati","1","pubblica","1","maschi","9999","totale","7","gruppo agrario                             ","2015","2015",576,,
"ITE","Centro","18","laureati","1","pubblica","1","maschi","9999","totale","7","gruppo agrario                             ","2016","2016",680,,
"ITE","Centro","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2007","2007",555,,
"ITE","Centro","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2008","2008",469,,
"ITE","Centro","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2009","2009",449,,
"ITE","Centro","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2010","2010",436,,
"ITE","Centro","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2011","2011",471,,
"ITE","Centro","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2012","2012",479,,
"ITE","Centro","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2013","2013",448,,
"ITE","Centro","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2014","2014",487,,
"ITE","Centro","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2015","2015",491,,
"ITE","Centro","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2016","2016",570,,
"ITE","Centro","18","laureati","2","privata","1","maschi","9999","totale","7","gruppo agrario                             ","2007","2007",26,,
"ITE","Centro","18","laureati","2","privata","1","maschi","9999","totale","7","gruppo agrario                             ","2008","2008",77,,
"ITE","Centro","18","laureati","2","privata","1","maschi","9999","totale","7","gruppo agrario                             ","2009","2009",30,,
"ITE","Centro","18","laureati","2","privata","1","maschi","9999","totale","7","gruppo agrario                             ","2010","2010",47,,
"ITE","Centro","18","laureati","2","privata","1","maschi","9999","totale","7","gruppo agrario                             ","2011","2011",31,,
"ITE","Centro","18","laureati","2","privata","1","maschi","9999","totale","7","gruppo agrario                             ","2012","2012",41,,
"ITE","Centro","18","laureati","2","privata","1","maschi","9999","totale","7","gruppo agrario                             ","2013","2013",46,,
"ITE","Centro","18","laureati","2","privata","1","maschi","9999","totale","7","gruppo agrario                             ","2014","2014",42,,
"ITE","Centro","18","laureati","2","privata","1","maschi","9999","totale","7","gruppo agrario                             ","2015","2015",30,,
"ITE","Centro","18","laureati","2","privata","1","maschi","9999","totale","7","gruppo agrario                             ","2016","2016",40,,
"ITE","Centro","18","laureati","2","privata","2","femmine","9999","totale","7","gruppo agrario                             ","2007","2007",1,,
"ITE","Centro","18","laureati","2","privata","2","femmine","9999","totale","7","gruppo agrario                             ","2008","2008",4,,
"ITE","Centro","18","laureati","2","privata","2","femmine","9999","totale","7","gruppo agrario                             ","2009","2009",3,,
"ITE","Centro","18","laureati","2","privata","2","femmine","9999","totale","7","gruppo agrario                             ","2010","2010",6,,
"ITE","Centro","18","laureati","2","privata","2","femmine","9999","totale","7","gruppo agrario                             ","2011","2011",6,,
"ITE","Centro","18","laureati","2","privata","2","femmine","9999","totale","7","gruppo agrario                             ","2012","2012",16,,
"ITE","Centro","18","laureati","2","privata","2","femmine","9999","totale","7","gruppo agrario                             ","2013","2013",6,,
"ITE","Centro","18","laureati","2","privata","2","femmine","9999","totale","7","gruppo agrario                             ","2014","2014",12,,
"ITE","Centro","18","laureati","2","privata","2","femmine","9999","totale","7","gruppo agrario                             ","2015","2015",20,,
"ITE","Centro","18","laureati","2","privata","2","femmine","9999","totale","7","gruppo agrario                             ","2016","2016",31,,
"ITE","Centro","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2007","2007",654,,
"ITE","Centro","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2008","2008",716,,
"ITE","Centro","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2009","2009",606,,
"ITE","Centro","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2010","2010",638,,
"ITE","Centro","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2011","2011",635,,
"ITE","Centro","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2012","2012",662,,
"ITE","Centro","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2013","2013",594,,
"ITE","Centro","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2014","2014",614,,
"ITE","Centro","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2015","2015",606,,
"ITE","Centro","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2016","2016",720,,
"ITE","Centro","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2007","2007",556,,
"ITE","Centro","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2008","2008",473,,
"ITE","Centro","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2009","2009",452,,
"ITE","Centro","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2010","2010",442,,
"ITE","Centro","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2011","2011",477,,
"ITE","Centro","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2012","2012",495,,
"ITE","Centro","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2013","2013",454,,
"ITE","Centro","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2014","2014",499,,
"ITE","Centro","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2015","2015",511,,
"ITE","Centro","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2016","2016",601,,
"ITE1","Toscana","18","laureati","1","pubblica","1","maschi","9999","totale","7","gruppo agrario                             ","2007","2007",302,,
"ITE1","Toscana","18","laureati","1","pubblica","1","maschi","9999","totale","7","gruppo agrario                             ","2008","2008",309,,
"ITE1","Toscana","18","laureati","1","pubblica","1","maschi","9999","totale","7","gruppo agrario                             ","2009","2009",295,,
"ITE1","Toscana","18","laureati","1","pubblica","1","maschi","9999","totale","7","gruppo agrario                             ","2010","2010",287,,
"ITE1","Toscana","18","laureati","1","pubblica","1","maschi","9999","totale","7","gruppo agrario                             ","2011","2011",256,,
"ITE1","Toscana","18","laureati","1","pubblica","1","maschi","9999","totale","7","gruppo agrario                             ","2012","2012",286,,
"ITE1","Toscana","18","laureati","1","pubblica","1","maschi","9999","totale","7","gruppo agrario                             ","2013","2013",249,,
"ITE1","Toscana","18","laureati","1","pubblica","1","maschi","9999","totale","7","gruppo agrario                             ","2014","2014",260,,
"ITE1","Toscana","18","laureati","1","pubblica","1","maschi","9999","totale","7","gruppo agrario                             ","2015","2015",229,,
"ITE1","Toscana","18","laureati","1","pubblica","1","maschi","9999","totale","7","gruppo agrario                             ","2016","2016",327,,
"ITE1","Toscana","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2007","2007",244,,
"ITE1","Toscana","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2008","2008",240,,
"ITE1","Toscana","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2009","2009",223,,
"ITE1","Toscana","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2010","2010",214,,
"ITE1","Toscana","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2011","2011",215,,
"ITE1","Toscana","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2012","2012",222,,
"ITE1","Toscana","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2013","2013",197,,
"ITE1","Toscana","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2014","2014",222,,
"ITE1","Toscana","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2015","2015",210,,
"ITE1","Toscana","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2016","2016",270,,
"ITE1","Toscana","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2007","2007",302,,
"ITE1","Toscana","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2008","2008",309,,
"ITE1","Toscana","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2009","2009",295,,
"ITE1","Toscana","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2010","2010",287,,
"ITE1","Toscana","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2011","2011",256,,
"ITE1","Toscana","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2012","2012",286,,
"ITE1","Toscana","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2013","2013",249,,
"ITE1","Toscana","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2014","2014",260,,
"ITE1","Toscana","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2015","2015",229,,
"ITE1","Toscana","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2016","2016",327,,
"ITE1","Toscana","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2007","2007",244,,
"ITE1","Toscana","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2008","2008",240,,
"ITE1","Toscana","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2009","2009",223,,
"ITE1","Toscana","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2010","2010",214,,
"ITE1","Toscana","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2011","2011",215,,
"ITE1","Toscana","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2012","2012",222,,
"ITE1","Toscana","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2013","2013",197,,
"ITE1","Toscana","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2014","2014",222,,
"ITE1","Toscana","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2015","2015",210,,
"ITE1","Toscana","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2016","2016",270,,
"ITE2","Umbria","18","laureati","1","pubblica","1","maschi","9999","totale","7","gruppo agrario                             ","2007","2007",130,,
"ITE2","Umbria","18","laureati","1","pubblica","1","maschi","9999","totale","7","gruppo agrario                             ","2008","2008",117,,
"ITE2","Umbria","18","laureati","1","pubblica","1","maschi","9999","totale","7","gruppo agrario                             ","2009","2009",126,,
"ITE2","Umbria","18","laureati","1","pubblica","1","maschi","9999","totale","7","gruppo agrario                             ","2010","2010",118,,
"ITE2","Umbria","18","laureati","1","pubblica","1","maschi","9999","totale","7","gruppo agrario                             ","2011","2011",131,,
"ITE2","Umbria","18","laureati","1","pubblica","1","maschi","9999","totale","7","gruppo agrario                             ","2012","2012",141,,
"ITE2","Umbria","18","laureati","1","pubblica","1","maschi","9999","totale","7","gruppo agrario                             ","2013","2013",95,,
"ITE2","Umbria","18","laureati","1","pubblica","1","maschi","9999","totale","7","gruppo agrario                             ","2014","2014",118,,
"ITE2","Umbria","18","laureati","1","pubblica","1","maschi","9999","totale","7","gruppo agrario                             ","2015","2015",132,,
"ITE2","Umbria","18","laureati","1","pubblica","1","maschi","9999","totale","7","gruppo agrario                             ","2016","2016",128,,
"ITE2","Umbria","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2007","2007",170,,
"ITE2","Umbria","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2008","2008",105,,
"ITE2","Umbria","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2009","2009",109,,
"ITE2","Umbria","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2010","2010",107,,
"ITE2","Umbria","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2011","2011",131,,
"ITE2","Umbria","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2012","2012",122,,
"ITE2","Umbria","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2013","2013",109,,
"ITE2","Umbria","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2014","2014",124,,
"ITE2","Umbria","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2015","2015",123,,
"ITE2","Umbria","18","laureati","1","pubblica","2","femmine","9999","totale","7","gruppo agrario                             ","2016","2016",144,,
"ITE2","Umbria","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2007","2007",130,,
"ITE2","Umbria","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2008","2008",117,,
"ITE2","Umbria","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2009","2009",126,,
"ITE2","Umbria","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2010","2010",118,,
"ITE2","Umbria","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2011","2011",131,,
"ITE2","Umbria","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2012","2012",141,,
"ITE2","Umbria","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2013","2013",95,,
"ITE2","Umbria","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2014","2014",118,,
"ITE2","Umbria","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2015","2015",132,,
"ITE2","Umbria","18","laureati","9","totale","1","maschi","9999","totale","7","gruppo agrario                             ","2016","2016",128,,
"ITE2","Umbria","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2007","2007",170,,
"ITE2","Umbria","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2008","2008",105,,
"ITE2","Umbria","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2009","2009",109,,
"ITE2","Umbria","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2010","2010",107,,
"ITE2","Umbria","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2011","2011",131,,
"ITE2","Umbria","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2012","2012",122,,
"ITE2","Umbria","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2013","2013",109,,
"ITE2","Umbria","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2014","2014",124,,
"ITE2","Umbria","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2015","2015",123,,
"ITE2","Umbria","18","laureati","9","totale","2","femmine","9999","totale","7","gruppo agrario                             ","2016","2016",144,,
